ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,"Image-URL-L"""""",,,,,,,,,,,,,,,,,,,,,",pdf_link
0671794507,Flavor of the Month,Olivia Goldsmith,1994,Pocket,http://images.amazon.com/images/P/0671794507.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671794507.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671794507.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=ZwqoAcM-meYC&hl=&source=gbs_api
0590449206,Lily and Miss Liberty,Carla Stevens,1993,Scholastic,http://images.amazon.com/images/P/0590449206.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590449206.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0590449206.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=2hMG_Lh7obEC&hl=&source=gbs_api
0590543385,Runaway Pony (Pony Pals (Paperback)),Jeanne Betancourt,1997,Scholastic,http://images.amazon.com/images/P/0590543385.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590543385.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0590543385.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=AFUNpowCMcwC&hl=&source=gbs_api
0439099048,Katarina: A Novel,Kathryn Winter,1999,Scholastic,http://images.amazon.com/images/P/0439099048.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439099048.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0439099048.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=1p_xmtkLNuwC&hl=&source=gbs_api
0689842309,Double Dutch,Sharon M. Draper,2002,Atheneum,http://images.amazon.com/images/P/0689842309.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689842309.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0689842309.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=g1bSTL_wyCIC&hl=&source=gbs_api
0671673947,Seven Stairs : An Adventure of the Heart (Touchstone Book),Stuart Brent,1989,Touchstone,http://images.amazon.com/images/P/0671673947.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671673947.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671673947.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=YG05azb5cfQC&hl=&source=gbs_api
067178577X,"Thin Air (Star Trek: New Earth"","" Book 5)",Kristine Kathryn Rusch,2000,Star Trek,http://images.amazon.com/images/P/067178577X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067178577X.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/067178577X.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=EuDI5AxmHTAC&hl=&source=gbs_api
0671047574,"Maximum Warp Book Two:  Forever Dark (Star Trek The Next Generation"","" No 63)",Dave Galanter,2001,Star Trek,http://images.amazon.com/images/P/0671047574.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671047574.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671047574.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=Cn9mNcH1qZsC&hl=&source=gbs_api
0671042092,"Swordhunt (Star Trek"","" No 95/Rihannsu Book 3)",Diane Duane,2000,Star Trek,http://images.amazon.com/images/P/0671042092.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671042092.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671042092.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=GnuooWzUpPMC&hl=&source=gbs_api
0743410645,"Restoration (Star Trek New Frontier: Excalibur"","" Book 3)",Peter David,2001,Star Trek,http://images.amazon.com/images/P/0743410645.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743410645.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0743410645.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=wFUXCIu3RcQC&hl=&source=gbs_api
8807840014,Dottor Niu',Stefano Benni,0,Feltrinelli,http://images.amazon.com/images/P/8807840014.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8807840014.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/8807840014.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=AzhPEFxd7o4C&hl=&source=gbs_api
087542127X,The Truth About Witchcraft Today (Llewellyn's New Age),Scott Cunningham,1988,Llewellyn Publications,http://images.amazon.com/images/P/087542127X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/087542127X.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/087542127X.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=ziqM1CFvnSQC&hl=&source=gbs_api
0152020683,Half Magic,Edward Eager,1999,Odyssey Classics,http://images.amazon.com/images/P/0152020683.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0152020683.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0152020683.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=PsNN85FkKE4C&hl=&source=gbs_api
0813522137,Media Madness: Public Images of Mental Illness,Otto F. Wahl,1997,Rutgers University Press,http://images.amazon.com/images/P/0813522137.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0813522137.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0813522137.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=QiH532OnL2EC&hl=&source=gbs_api
068482499X,A Moveable Feast,Ernest Hemingway,1996,Scribner,http://images.amazon.com/images/P/068482499X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/068482499X.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/068482499X.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=4OpPEQAAQBAJ&hl=&source=gbs_api
0020199856,LOVE OF THE LAST TYCOON,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0020199856.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0020199856.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0020199856.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=3EDbEHca_k8C&hl=&source=gbs_api
1573245003,365 Health and Happiness Boosters,M. J. Ryan,2000,Conari Press,http://images.amazon.com/images/P/1573245003.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573245003.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1573245003.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=pFNCu-aVIQ4C&hl=&source=gbs_api
074340596X,Married for a Month,Susan Mallery,2001,Pocket Books,http://images.amazon.com/images/P/074340596X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/074340596X.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/074340596X.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=dxfpHTkfy9EC&hl=&source=gbs_api
1889853038,The Nurse's Story,Carol Gino,1997,Aah-Ha! Books Inc.,http://images.amazon.com/images/P/1889853038.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1889853038.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1889853038.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=vwcFUVNPQeQC&hl=&source=gbs_api
0618066136,Mr. Wroe's Virgins,Jane Rogers,2000,Mariner Books,http://images.amazon.com/images/P/0618066136.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618066136.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0618066136.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=UJmVHXYFGXwC&hl=&source=gbs_api
0684803356,For Whom the Bell Tolls,Ernest Hemingway,1995,Scribner,http://images.amazon.com/images/P/0684803356.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684803356.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0684803356.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=uXZjEQAAQBAJ&hl=&source=gbs_api
074341005X,"Give Me My Father's Body : The Life of Minik"","" the New York Eskimo",Kenn Harper,2001,Washington Square Press,http://images.amazon.com/images/P/074341005X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/074341005X.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/074341005X.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=wK2-ONmUk0YC&hl=&source=gbs_api
0521662605,Negotiating with the Dead: A Writer on Writing,Margaret Atwood,2002,Cambridge University Press,http://images.amazon.com/images/P/0521662605.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0521662605.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0521662605.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=jLbFlsKMIOQC&hl=&source=gbs_api
0684850273,The FALL OF A SPARROW: A NOVEL,Robert Hellenga,1999,Scribner,http://images.amazon.com/images/P/0684850273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684850273.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0684850273.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=MxU1a_lzr0oC&hl=&source=gbs_api
0486268756,The Gold-Bug and Other Tales (Dover Thrift Editions),Edgar Allan Poe,1991,Dover Publications,http://images.amazon.com/images/P/0486268756.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486268756.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0486268756.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=eeshDgAAQBAJ&hl=&source=gbs_api
0486270645,The Necklace and Other Short Stories (Dover Thrift Editions),Guy De Maupassant,1992,Dover Publications,http://images.amazon.com/images/P/0486270645.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486270645.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0486270645.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=-gwmDwAAQBAJ&hl=&source=gbs_api
0809117541,Hope for the Flowers,Trina Paulus,1973,Paulist Press,http://images.amazon.com/images/P/0809117541.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0809117541.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0809117541.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=u3tgZ-hKARgC&hl=&source=gbs_api
0874832772,Raised Catholic (Can You Tell?),Ed Stivender,1992,August House Publishers,http://images.amazon.com/images/P/0874832772.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0874832772.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0874832772.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=FRvl6VrprvIC&hl=&source=gbs_api
0671521500,Everlasting Love,Linda Howard,1995,Pocket,http://images.amazon.com/images/P/0671521500.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671521500.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671521500.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=rDOzdkruzBgC&hl=&source=gbs_api
0740718770,Mikwright Family Style,Tim Mikkelsen,2001,Andrews McMeel Publishing,http://images.amazon.com/images/P/0740718770.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0740718770.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0740718770.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=xjyak2dfGL8C&hl=&source=gbs_api
0689818769,Frindle,Andrew Clements,1998,Aladdin,http://images.amazon.com/images/P/0689818769.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689818769.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0689818769.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=g2dQEQAAQBAJ&hl=&source=gbs_api
0671008978,Timepiece,Richard Paul Evans,1997,Pocket,http://images.amazon.com/images/P/0671008978.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671008978.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671008978.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=W3Qvn3uCc3AC&hl=&source=gbs_api
0684815990,Mine Eyes Have Seen : A First-Person History of the Events That Shaped America,Richard Goldstein,1997,Touchstone,http://images.amazon.com/images/P/0684815990.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684815990.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0684815990.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=aZEBhDxHlRwC&hl=&source=gbs_api
0684818701,The New Joy of Cooking,Marion Rombauer Becker,1997,Scribner,http://images.amazon.com/images/P/0684818701.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684818701.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0684818701.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=tbyW2LeXIOkC&hl=&source=gbs_api
0590458981,The Glory Field,Walter Dean Myers,1996,Scholastic,http://images.amazon.com/images/P/0590458981.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590458981.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0590458981.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=_ePdzF_m3V4C&hl=&source=gbs_api
0439076668,"Marie Antoinette: Princess of Versailles"", Austria-France,"" 1769 (The Royal Diaries)",Kathryn Lasky,2000,Scholastic,http://images.amazon.com/images/P/0439076668.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439076668.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0439076668.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=0hbTHNZ2HTEC&hl=&source=gbs_api
0590819755,"Cleopatra VII: Daughter of the Nile"", Egypt,"" 57 B.C. (The Royal Diaries)",Kristiana Gregory,1999,Scholastic,http://images.amazon.com/images/P/0590819755.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590819755.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0590819755.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=m6z4gHo3ng4C&hl=&source=gbs_api
0671522663,Better Times Than These,Winston Groom,1994,Pocket,http://images.amazon.com/images/P/0671522663.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671522663.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671522663.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=4wajfr9f3BAC&hl=&source=gbs_api
0824816285,Twilight over Burma: My Life As a Shan Princess (Kolowalu Books (Paperback)),Inge Sargent,1994,University of Hawaii Press,http://images.amazon.com/images/P/0824816285.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0824816285.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0824816285.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=j1ciQ5PP0FoC&hl=&source=gbs_api
0743442911,Turning on the Girls,Cheryl Benard,2002,Washington Square Press,http://images.amazon.com/images/P/0743442911.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743442911.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0743442911.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=N7gKcSVsg1MC&hl=&source=gbs_api
0020446500,Z for Zachariah,Robert C. O'Brien,1987,Simon Pulse,http://images.amazon.com/images/P/0020446500.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0020446500.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0020446500.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=SAVm5N5RT0sC&hl=&source=gbs_api
0435905554,So Long a Letter (African Writers Series),Mariama Ba,1989,Heinemann,http://images.amazon.com/images/P/0435905554.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0435905554.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0435905554.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=zA51b1qCgCEC&hl=&source=gbs_api
0740713957,Fresh For '01... You Suckas: A Boondocks Collection,Aaron McGruder,2001,Andrews McMeel Publishing,http://images.amazon.com/images/P/0740713957.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0740713957.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0740713957.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=_2NrmPzZsUgC&hl=&source=gbs_api
0671000721,SEAL FORCE ALPHA,Richard Marcinko,1999,Pocket Star,http://images.amazon.com/images/P/0671000721.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671000721.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671000721.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=TQSKvGSpmDkC&hl=&source=gbs_api
0151006040,Odd Girl Out: The Hidden Culture of Aggression in Girls,Rachel Simmons,2002,Harcourt,http://images.amazon.com/images/P/0151006040.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0151006040.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0151006040.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=tcCCFzrEdioC&hl=&source=gbs_api
0152018255,No Mirrors in My Nana's House,Ysaye M. Barnwell,1998,Harcourt Children's Books,http://images.amazon.com/images/P/0152018255.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0152018255.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0152018255.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=iIrQjfghOtwC&hl=&source=gbs_api
0671041444,Angel: City of (Angel),Nancy Holder,1999,Simon Spotlight Entertainment,http://images.amazon.com/images/P/0671041444.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671041444.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671041444.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=5fnjKKroQDsC&hl=&source=gbs_api
1573061565,Honolulu Homicide: Murder and Mayhem in Paradise,Gary A. Dias,2003,Bess Press,http://images.amazon.com/images/P/1573061565.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573061565.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1573061565.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=pwL505R0_zcC&hl=&source=gbs_api
1888363363,Bloodchild: And Other Stories,Octavia E. Butler,1996,Seven Stories Press,http://images.amazon.com/images/P/1888363363.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1888363363.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1888363363.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=kXpHeqmws1gC&hl=&source=gbs_api
1574780255,Gone Fishin': An Easy Rawlins Novel (Easy Rawlins Mysteries (Hardcover)),Walter Mosley,1997,Black Classic Pr,http://images.amazon.com/images/P/1574780255.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1574780255.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1574780255.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=_66cporIROcC&hl=&source=gbs_api
0312161271,Advocacy in the Classroom: Problems and Possibilities,Patricia Meyer Spacks,1996,St. Martin's Press,http://images.amazon.com/images/P/0312161271.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312161271.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0312161271.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=xOs4YQg0z_oC&hl=&source=gbs_api
0590738720,The Magic School Bus Going Batty: A Book About Bats (Magic School Bus),Nancy E. Krulik,1996,Scholastic,http://images.amazon.com/images/P/0590738720.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590738720.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0590738720.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=PTeexiDVEcAC&hl=&source=gbs_api
1573060194,Pupus: An Island Tradition,Sachi Fukuda,1997,Bess Press Inc,http://images.amazon.com/images/P/1573060194.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573060194.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1573060194.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=4CT75oXURrsC&hl=&source=gbs_api
0824813928,New Pocket Hawaiian Dictionary: With a Concise Grammar and Given Names in Hawaiian,Mary Kawena Pukui,1992,University of Hawaii Press,http://images.amazon.com/images/P/0824813928.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0824813928.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0824813928.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=7X_S09o7YsYC&hl=&source=gbs_api
0684863871,"Random Family: Love"", Drugs, Trouble,"" and Coming of Age in the Bronx",Adrian Nicole LeBlanc,2003,Scribner,http://images.amazon.com/images/P/0684863871.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684863871.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0684863871.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=ylq9t4aP7I8C&hl=&source=gbs_api
0671898744,INVASION OF PRIVACY (John Francis Cuddy Mystery),Jeremiah Healy,1997,Pocket,http://images.amazon.com/images/P/0671898744.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671898744.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671898744.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=gytkSqKhsWcC&hl=&source=gbs_api
0671898752,RESCUE,Jeremiah Healy,1996,Pocket,http://images.amazon.com/images/P/0671898752.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671898752.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671898752.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=5OU0lCtneBoC&hl=&source=gbs_api
0671036602,The Burning City,Larry Niven,2000,Atria,http://images.amazon.com/images/P/0671036602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671036602.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671036602.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=hvDtvmCdbagC&hl=&source=gbs_api
